tconst,primaryTitle,startYear,runtimeMinutes,rating,primaryGenre_Adult,primaryGenre_Adventure,primaryGenre_Animation,primaryGenre_Biography,primaryGenre_Comedy,primaryGenre_Crime,primaryGenre_Documentary,primaryGenre_Drama,primaryGenre_Family,primaryGenre_Fantasy,primaryGenre_Film-Noir,primaryGenre_History,primaryGenre_Horror,primaryGenre_Music,primaryGenre_Musical,primaryGenre_Mystery,primaryGenre_News,primaryGenre_Reality-TV,primaryGenre_Romance,primaryGenre_Sci-Fi,primaryGenre_Short,primaryGenre_Sport,primaryGenre_Thriller,primaryGenre_War,primaryGenre_Western,primaryGenre_\N,directors_count,actor1_count,actor2_count
tt1023114,The Way Back,2010,133,7.265691228177482,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,8
tt1668200,Sarah's Key,2010,111,7.265629486224077,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,1
tt0795368,Death at a Funeral,2007,90,7.26558827252232,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,2
tt0411272,Mesrine: Public Enemy No. 1,2008,133,7.265575733861222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,6,1
tt0085995,Vacation,1983,98,7.2655290477657015,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,2
tt0142236,Dragon Ball Z: Fusion Reborn,1995,51,7.265440865673819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,12,12
tt1692190,Hell,2010,149,7.265289703747094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
tt0071746,Lenny,1974,111,7.265264502078386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,14,1
tt23770030,Memoir of a Snail,2024,95,7.265226952945186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,3
tt1698010,TT3D: Closer to the Edge,2011,104,7.265158103483163,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt5310090,Irudhi Suttru,2016,109,7.265157324964464,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,9,3
tt1613040,Leader,2010,167,7.264850630174926,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,2
tt0118111,Waiting for Guffman,1996,84,7.26458175031051,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1
tt0097239,Driving Miss Daisy,1989,99,7.264555780166604,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,7,2
tt1431181,Another Year,2010,129,7.2645407912050715,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,2
tt6333054,Chasing Coral,2017,93,7.264373038936988,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt0080037,The Very Same Munchhausen,1980,142,7.264134010389676,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,1
tt14260836,Better Man,2024,135,7.26407675312346,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt3253650,Little England,2013,132,7.264068360766485,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt4686844,The Death of Stalin,2017,107,7.264052329125555,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,5,1
tt0929632,Precious,2009,110,7.263968640063705,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt1131729,The Boat That Rocked,2009,117,7.263928119098248,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,6,3
tt0093754,Repentance,1984,153,7.263883656930545,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt0436697,The Queen,2006,103,7.263778462840896,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,10,2
tt12818328,Hundreds of Beavers,2022,108,7.263662377413501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt13649036,Help,2021,98,7.263636954114651,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2
tt4572514,Patriots Day,2016,133,7.263614404157318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,11,3
tt5029608,Frantz,2016,113,7.263556404991113,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,2
tt0053318,"Suddenly, Last Summer",1959,114,7.263535798088985,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,6,8
tt0445922,Across the Universe,2007,133,7.263303704917394,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
tt0292963,Before the Devil Knows You're Dead,2007,117,7.263149731884863,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,6,5
tt31100572,Utsavam,2024,140,7.263011394354637,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
tt0088930,Clue,1985,94,7.262904213726994,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0252444,Rabbit-Proof Fence,2002,94,7.2626716331097505,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt0462504,Rescue Dawn,2006,125,7.262445335719222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,17,1
tt0099776,Europa Europa,1990,112,7.262344829612667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt0405832,Chris Rock: Never Scared,2004,80,7.262250511405998,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5,1
tt0334405,Spellbound,2002,97,7.262083447060443,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt1675192,Take Shelter,2011,120,7.262015099069304,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,3
tt0070239,Jesus Christ Superstar,1973,106,7.26185135991436,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,1,1
tt0018528,The Unknown,1927,68,7.261847650817893,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,1
tt0070832,Three Wishes for Cinderella,1973,88,7.261813484053073,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
tt13304286,Eflatun,2022,103,7.261769534743975,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
tt0076786,Suspiria,1977,92,7.261682662545088,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,1
tt0105665,Twin Peaks: Fire Walk with Me,1992,134,7.261262827365258,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,1,1
tt0027260,After the Thin Man,1936,112,7.261156060294228,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,10,9
tt8385474,A Dog's Journey,2019,109,7.261119178353238,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,8
tt0084362,Dimensions of Dialogue,1983,12,7.26105331486918,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,77,278
tt1295085,Gifted Hands: The Ben Carson Story,2009,90,7.260983988659914,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,1
tt0780061,Redhat and Cousin,1995,92,7.260719073161956,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt1851988,Ko,2011,128,7.260676609378964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1
